premiere_season,category,trait_name,trait_key,premiere_body_types,all_seasons_present,body_types_by_season,premiere_asset_count,representative_asset_path,all_premiere_asset_paths,source_paths,collapsed_variant_names
Season 3,Mouth,Crush Mouth,Mouth::crush mouth,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Crush Mouth.png,Canonical Trait Media/Season 3/Female/Mouth/Crush Mouth.png | Canonical Trait Media/Season 3/Male/Mouth/Crush Mouth.png | Canonical Trait Media/Season 3/Shared/Mouth/Crush Mouth.png,ALL/1 FEMALE/S3 ALL/Mouth/Crush Mouth.png | ALL/1 MALE/S3 ALL/Mouth/Crush Mouth.png | SEASON 3/PREGENERATION/Mouth/Crush Mouth.png,
Season 3,Mouth,Dark Lipstick,Mouth::dark lipstick,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Mouth/Dark Lipstick.png,Canonical Trait Media/Season 3/Female/Mouth/Dark Lipstick.png,ALL/1 FEMALE/S3 ALL/Mouth/Dark Lipstick.png,
Season 3,Mouth,Davy Jones Beard,Mouth::davy jones beard,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Mouth/Davy Jones Beard.png,Canonical Trait Media/Season 3/Male/Mouth/Davy Jones Beard.png | Canonical Trait Media/Season 3/Shared/Mouth/Davy Jones Beard.png,ALL/1 MALE/S3 ALL/Mouth/Davy Jones Beard.png | SEASON 3/PREGENERATION/Mouth/Davy Jones Beard.png,
Season 3,Mouth,Day of the Dead,Mouth::day of the dead,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Day of the Dead.png,Canonical Trait Media/Season 3/Female/Mouth/Day of the Dead.png | Canonical Trait Media/Season 3/Male/Mouth/Day of the Dead.png | Canonical Trait Media/Season 3/Shared/Mouth/Day of the Dead.png,ALL/1 FEMALE/S3 ALL/Mouth/Day of the Dead.png | ALL/1 MALE/S3 ALL/Mouth/Day of the Dead.png | SEASON 3/PREGENERATION/Mouth/Day of the Dead.png,
Season 3,Mouth,Despondent,Mouth::despondent,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Mouth/Despondent.png,Canonical Trait Media/Season 3/Female/Mouth/Despondent.png,ALL/1 FEMALE/S3 ALL/Mouth/Despondent.png,
Season 3,Mouth,Evil Clown,Mouth::evil clown,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Evil Clown.png,Canonical Trait Media/Season 3/Female/Mouth/Evil Clown.png | Canonical Trait Media/Season 3/Male/Mouth/Evil Clown.png | Canonical Trait Media/Season 3/Shared/Mouth/Evil Clown.png,ALL/1 FEMALE/S3 ALL/Mouth/Evil Clown.png | ALL/1 MALE/S3 ALL/Mouth/Evil Clown.png | SEASON 3/PREGENERATION/Mouth/Evil Clown.png,
Season 3,Mouth,Fang,Mouth::fang,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Fang.png,Canonical Trait Media/Season 3/Female/Mouth/Fang.png | Canonical Trait Media/Season 3/Male/Mouth/Fang.png | Canonical Trait Media/Season 3/Shared/Mouth/Fang.png,ALL/1 FEMALE/S3 ALL/Mouth/Fang.png | ALL/1 MALE/S3 ALL/Mouth/Fang.png | SEASON 3/PREGENERATION/Mouth/Fang.png,
Season 3,Mouth,Freckled Freak,Mouth::freckled freak,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Freckled Freak.png,Canonical Trait Media/Season 3/Female/Mouth/Freckled Freak.png | Canonical Trait Media/Season 3/Male/Mouth/Freckled Freak.png | Canonical Trait Media/Season 3/Shared/Mouth/Freckled Freak.png,ALL/1 FEMALE/S3 ALL/Mouth/Freckled Freak.png | ALL/1 MALE/S3 ALL/Mouth/Freckled Freak.png | SEASON 3/PREGENERATION/Mouth/Freckled Freak.png,
Season 3,Mouth,Gragh,Mouth::gragh,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Gragh.png,Canonical Trait Media/Season 3/Female/Mouth/Gragh.png | Canonical Trait Media/Season 3/Male/Mouth/Gragh.png | Canonical Trait Media/Season 3/Shared/Mouth/Gragh.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Mouth/Gragh.png | ALL/1 MALE/S3 ALL/Mouth/Gragh.png | SEASON 3/PREGENERATION/Mouth/Gragh.png,
Season 3,Mouth,I Vant to Suck Your Blahd,Mouth::i vant to suck your blahd,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/I Vant to Suck Your Blahd.png,Canonical Trait Media/Season 3/Female/Mouth/I Vant to Suck Your Blahd.png | Canonical Trait Media/Season 3/Male/Mouth/I Vant to Suck Your Blahd.png | Canonical Trait Media/Season 3/Shared/Mouth/I Vant to Suck Your Blahd.png,ALL/1 FEMALE/S3 ALL/Mouth/I Vant to Suck Your Blahd.png | ALL/1 MALE/S3 ALL/Mouth/I Vant to Suck Your Blahd.png | SEASON 3/PREGENERATION/Mouth/I Vant to Suck Your Blahd.png,
Season 3,Mouth,Lycanthrope,Mouth::lycanthrope,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Mouth/Lycanthrope.png,Canonical Trait Media/Season 3/Male/Mouth/Lycanthrope.png | Canonical Trait Media/Season 3/Shared/Mouth/Lycanthrope.png,ALL/1 MALE/S3 ALL/Mouth/Lycanthrope.png | SEASON 3/PREGENERATION/Mouth/Lycanthrope.png,
Season 3,Mouth,Missing Tooth,Mouth::missing tooth,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Missing Tooth.png,Canonical Trait Media/Season 3/Female/Mouth/Missing Tooth.png | Canonical Trait Media/Season 3/Male/Mouth/Missing Tooth.png | Canonical Trait Media/Season 3/Shared/Mouth/Missing Tooth.png,ALL/1 FEMALE/S3 ALL/Mouth/Missing Tooth.png | ALL/1 MALE/S3 ALL/Mouth/Missing Tooth.png | SEASON 3/PREGENERATION/Mouth/Missing Tooth.png,
Season 3,Mouth,Monster,Mouth::monster,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Mouth/Monster.png,Canonical Trait Media/Season 3/Male/Mouth/Monster.png | Canonical Trait Media/Season 3/Shared/Mouth/Monster.png,ALL/1 MALE/S3 ALL/Mouth/Monster.png | SEASON 3/PREGENERATION/Mouth/Monster.png,
Season 3,Mouth,Nightmare Grin,Mouth::nightmare grin,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Mouth/Nightmare Grin.png,Canonical Trait Media/Season 3/Male/Mouth/Nightmare Grin.png | Canonical Trait Media/Season 3/Shared/Mouth/Nightmare Grin.png,ALL/1 MALE/S3 ALL/Mouth/Nightmare Grin.png | SEASON 3/PREGENERATION/Mouth/Nightmare Grin.png,
Season 3,Mouth,Sludge Mouth,Mouth::sludge mouth,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Sludge Mouth.png,Canonical Trait Media/Season 3/Female/Mouth/Sludge Mouth.png | Canonical Trait Media/Season 3/Male/Mouth/Sludge Mouth.png | Canonical Trait Media/Season 3/Shared/Mouth/Sludge Mouth.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Mouth/Sludge Mouth.png | ALL/1 MALE/S3 ALL/Mouth/Sludge Mouth.png | SEASON 3/PREGENERATION/Mouth/Sludge Mouth.png,
Season 3,Mouth,Stitched,Mouth::stitched,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Stitched.png,Canonical Trait Media/Season 3/Female/Mouth/Stitched.png | Canonical Trait Media/Season 3/Male/Mouth/Stitched.png | Canonical Trait Media/Season 3/Shared/Mouth/Stitched.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Mouth/Stitched.png | ALL/1 MALE/S3 ALL/Mouth/Stitched.png | SEASON 3/PREGENERATION/Mouth/Stitched.png,
Season 3,Mouth,Threaded,Mouth::threaded,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Threaded.png,Canonical Trait Media/Season 3/Female/Mouth/Threaded.png | Canonical Trait Media/Season 3/Male/Mouth/Threaded.png | Canonical Trait Media/Season 3/Shared/Mouth/Threaded.png,ALL/1 FEMALE/S3 ALL/Mouth/Threaded.png | ALL/1 MALE/S3 ALL/Mouth/Threaded.png | SEASON 3/PREGENERATION/Mouth/Threaded.png,
Season 3,Mouth,Uhhhhh,Mouth::uhhhhh,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Uhhhhh.png,Canonical Trait Media/Season 3/Female/Mouth/Uhhhhh.png | Canonical Trait Media/Season 3/Male/Mouth/Uhhhhh.png | Canonical Trait Media/Season 3/Shared/Mouth/Uhhhhh.png,ALL/1 FEMALE/S3 ALL/Mouth/Uhhhhh.png | ALL/1 MALE/S3 ALL/Mouth/Uhhhhh.png | SEASON 3/PREGENERATION/Mouth/Uhhhhh.png,
Season 3,Mouth,Urgh,Mouth::urgh,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Urgh.png,Canonical Trait Media/Season 3/Female/Mouth/Urgh.png | Canonical Trait Media/Season 3/Male/Mouth/Urgh.png | Canonical Trait Media/Season 3/Shared/Mouth/Urgh.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Mouth/Urgh.png | ALL/1 MALE/S3 ALL/Mouth/Urgh.png | SEASON 3/PREGENERATION/Mouth/Urgh.png,
Season 3,Mouth,Wanna Play A Game,Mouth::wanna play a game,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Mouth/Wanna Play A Game.png,Canonical Trait Media/Season 3/Female/Mouth/Wanna Play A Game.png | Canonical Trait Media/Season 3/Male/Mouth/Wanna Play A Game.png | Canonical Trait Media/Season 3/Shared/Mouth/Wanna Play A Game.png,ALL/1 FEMALE/S3 ALL/Mouth/Wanna Play A Game.png | ALL/1 MALE/S3 ALL/Mouth/Wanna Play A Game.png | SEASON 3/PREGENERATION/Mouth/Wanna Play A Game.png,
Season 3,Mouth,"z9,Rainbow Puke",Mouth::z9 rainbow puke,Female|Male,Season 3,Season 3: Female|Male,2,"Canonical Trait Media/Season 3/Female/Mouth/z9,Rainbow Puke.png","Canonical Trait Media/Season 3/Female/Mouth/z9,Rainbow Puke.png | Canonical Trait Media/Season 3/Male/Mouth/z9,Rainbow Puke.png","ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Mouth/z9,Rainbow Puke.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Mouth/z9,Rainbow Puke.png",
Season 3,Eyes,Chucky,Eyes::chucky,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Chucky.png,Canonical Trait Media/Season 3/Female/Eyes/Chucky.png | Canonical Trait Media/Season 3/Male/Eyes/Chucky.png | Canonical Trait Media/Season 3/Shared/Eyes/Chucky.png,ALL/1 FEMALE/S3 ALL/Eyes/Chucky.png | ALL/1 MALE/S3 ALL/Eyes/Chucky.png | SEASON 3/PREGENERATION/Eyes/Chucky.png,
Season 3,Eyes,Creepy,Eyes::creepy,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Creepy.png,Canonical Trait Media/Season 3/Female/Eyes/Creepy.png | Canonical Trait Media/Season 3/Male/Eyes/Creepy.png | Canonical Trait Media/Season 3/Shared/Eyes/Creepy.png,ALL/1 FEMALE/S3 ALL/Eyes/Creepy.png | ALL/1 MALE/S3 ALL/Eyes/Creepy.png | SEASON 3/PREGENERATION/Eyes/Creepy.png,
Season 3,Eyes,Ghoul,Eyes::ghoul,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Ghoul.png,Canonical Trait Media/Season 3/Female/Eyes/Ghoul.png | Canonical Trait Media/Season 3/Male/Eyes/Ghoul.png | Canonical Trait Media/Season 3/Shared/Eyes/Ghoul.png,ALL/1 FEMALE/S3 ALL/Eyes/Ghoul.png | ALL/1 MALE/S3 ALL/Eyes/Ghoul.png | SEASON 3/PREGENERATION/Eyes/Ghoul.png,
Season 3,Eyes,Howl at the Moon,Eyes::howl at the moon,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Howl at the Moon.png,Canonical Trait Media/Season 3/Female/Eyes/Howl at the Moon.png | Canonical Trait Media/Season 3/Male/Eyes/Howl at the Moon.png | Canonical Trait Media/Season 3/Shared/Eyes/Howl at the Moon.png,ALL/1 FEMALE/S3 ALL/Eyes/Howl at the Moon.png | ALL/1 MALE/S3 ALL/Eyes/Howl at the Moon.png | SEASON 3/PREGENERATION/Eyes/Howl at the Moon.png,
Season 3,Eyes,Its Alive,Eyes::its alive,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Its Alive.png,Canonical Trait Media/Season 3/Female/Eyes/Its Alive.png | Canonical Trait Media/Season 3/Male/Eyes/Its Alive.png | Canonical Trait Media/Season 3/Shared/Eyes/Its Alive.png,ALL/1 FEMALE/S3 ALL/Eyes/Its Alive.png | ALL/1 MALE/S3 ALL/Eyes/Its Alive.png | SEASON 3/PREGENERATION/Eyes/Its Alive.png,
Season 3,Eyes,Mask Skull Square,Eyes::mask skull square,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Mask Skull Square.png,Canonical Trait Media/Season 3/Female/Eyes/Mask Skull Square.png | Canonical Trait Media/Season 3/Male/Eyes/Mask Skull Square.png | Canonical Trait Media/Season 3/Shared/Eyes/Mask Skull Square.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Eyes/Mask Skull Square.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Eyes/Mask Skull Square.png | SEASON 3/PREGENERATION/Eyes/Mask Skull Square.png,
Season 3,Eyes,Mindless,Eyes::mindless,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Mindless.png,Canonical Trait Media/Season 3/Female/Eyes/Mindless.png | Canonical Trait Media/Season 3/Male/Eyes/Mindless.png | Canonical Trait Media/Season 3/Shared/Eyes/Mindless.png,ALL/1 FEMALE/S3 ALL/Eyes/Mindless.png | ALL/1 MALE/S3 ALL/Eyes/Mindless.png | SEASON 3/PREGENERATION/Eyes/Mindless.png,
Season 3,Eyes,No Sleep,Eyes::no sleep,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/No Sleep.png,Canonical Trait Media/Season 3/Female/Eyes/No Sleep.png | Canonical Trait Media/Season 3/Male/Eyes/No Sleep.png | Canonical Trait Media/Season 3/Shared/Eyes/No Sleep.png,ALL/1 FEMALE/S3 ALL/Eyes/No Sleep.png | ALL/1 MALE/S3 ALL/Eyes/No Sleep.png | SEASON 3/PREGENERATION/Eyes/No Sleep.png,
Season 3,Eyes,Pennywise,Eyes::pennywise,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Pennywise.png,Canonical Trait Media/Season 3/Female/Eyes/Pennywise.png | Canonical Trait Media/Season 3/Male/Eyes/Pennywise.png | Canonical Trait Media/Season 3/Shared/Eyes/Pennywise.png,ALL/1 FEMALE/S3 ALL/Eyes/Pennywise.png | ALL/1 MALE/S3 ALL/Eyes/Pennywise.png | SEASON 3/PREGENERATION/Eyes/Pennywise.png,
Season 3,Eyes,Pleading,Eyes::pleading,Female|Male,Season 3,Season 3: Female|Male,2,Canonical Trait Media/Season 3/Female/Eyes/Pleading.png,Canonical Trait Media/Season 3/Female/Eyes/Pleading.png | Canonical Trait Media/Season 3/Male/Eyes/Pleading.png,ALL/1 FEMALE/S3 ALL/Eyes/Pleading.png | ALL/1 MALE/S3 ALL/Eyes/Pleading.png,
Season 3,Eyes,Pleading Ghost,Eyes::pleading ghost,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Pleading Ghost.png,Canonical Trait Media/Season 3/Female/Eyes/Pleading Ghost.png | Canonical Trait Media/Season 3/Male/Eyes/Pleading Ghost.png | Canonical Trait Media/Season 3/Shared/Eyes/Pleading Ghost.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Eyes/Pleading Ghost.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Eyes/Pleading Ghost.png | SEASON 3/PREGENERATION/Eyes/Pleading Ghost.png,
Season 3,Eyes,Poppet,Eyes::poppet,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Poppet.png,Canonical Trait Media/Season 3/Female/Eyes/Poppet.png | Canonical Trait Media/Season 3/Male/Eyes/Poppet.png | Canonical Trait Media/Season 3/Shared/Eyes/Poppet.png,ALL/1 FEMALE/S3 ALL/Eyes/Poppet.png | ALL/1 MALE/S3 ALL/Eyes/Poppet.png | SEASON 3/PREGENERATION/Eyes/Poppet.png,
Season 3,Eyes,Scary,Eyes::scary,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Scary.png,Canonical Trait Media/Season 3/Female/Eyes/Scary.png | Canonical Trait Media/Season 3/Male/Eyes/Scary.png | Canonical Trait Media/Season 3/Shared/Eyes/Scary.png,ALL/1 FEMALE/S3 ALL/Eyes/Scary.png | ALL/1 MALE/S3 ALL/Eyes/Scary.png | SEASON 3/PREGENERATION/Eyes/Scary.png,
Season 3,Eyes,Sleepless Lashes,Eyes::sleepless lashes,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Eyes/Sleepless Lashes.png,Canonical Trait Media/Season 3/Female/Eyes/Sleepless Lashes.png,ALL/1 FEMALE/S3 ALL/Eyes/Sleepless Lashes.png,
Season 3,Eyes,Socket To Ya,Eyes::socket to ya,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Eyes/Socket To Ya.png,Canonical Trait Media/Season 3/Male/Eyes/Socket To Ya.png | Canonical Trait Media/Season 3/Shared/Eyes/Socket To Ya.png,ALL/1 MALE/S3 ALL/Eyes/Socket To Ya.png | SEASON 3/PREGENERATION/Eyes/Socket To Ya.png,
Season 3,Eyes,Spooky Lashes,Eyes::spooky lashes,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Eyes/Spooky Lashes.png,Canonical Trait Media/Season 3/Female/Eyes/Spooky Lashes.png,ALL/1 FEMALE/S3 ALL/Eyes/Spooky Lashes.png,
Season 3,Eyes,Sugar,Eyes::sugar,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Sugar.png,Canonical Trait Media/Season 3/Female/Eyes/Sugar.png | Canonical Trait Media/Season 3/Male/Eyes/Sugar.png | Canonical Trait Media/Season 3/Shared/Eyes/Sugar.png,ALL/1 FEMALE/S3 ALL/Eyes/Sugar.png | ALL/1 MALE/S3 ALL/Eyes/Sugar.png | SEASON 3/PREGENERATION/Eyes/Sugar.png,
Season 3,Eyes,Trance,Eyes::trance,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Trance.png,Canonical Trait Media/Season 3/Female/Eyes/Trance.png | Canonical Trait Media/Season 3/Male/Eyes/Trance.png | Canonical Trait Media/Season 3/Shared/Eyes/Trance.png,ALL/1 FEMALE/S3 ALL/Eyes/Trance.png | ALL/1 MALE/S3 ALL/Eyes/Trance.png | SEASON 3/PREGENERATION/Eyes/Trance.png,
Season 3,Eyes,Unfinished Business,Eyes::unfinished business,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Unfinished Business.png,Canonical Trait Media/Season 3/Female/Eyes/Unfinished Business.png | Canonical Trait Media/Season 3/Male/Eyes/Unfinished Business.png | Canonical Trait Media/Season 3/Shared/Eyes/Unfinished Business.png,ALL/1 FEMALE/S3 ALL/Eyes/Unfinished Business.png | ALL/1 MALE/S3 ALL/Eyes/Unfinished Business.png | SEASON 3/PREGENERATION/Eyes/Unfinished Business.png,
Season 3,Eyes,Voidbringer Lashes,Eyes::voidbringer lashes,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Eyes/Voidbringer Lashes.png,Canonical Trait Media/Season 3/Female/Eyes/Voidbringer Lashes.png,ALL/1 FEMALE/S3 ALL/Eyes/Voidbringer Lashes.png,
Season 3,Eyes,Wicked Lashes,Eyes::wicked lashes,Female,Season 3,Season 3: Female,1,Canonical Trait Media/Season 3/Female/Eyes/Wicked Lashes.png,Canonical Trait Media/Season 3/Female/Eyes/Wicked Lashes.png,ALL/1 FEMALE/S3 ALL/Eyes/Wicked Lashes.png,
Season 3,Eyes,"z9,Laser",Eyes::z9 laser,Female|Male,Season 3,Season 3: Female|Male,2,"Canonical Trait Media/Season 3/Female/Eyes/z9,Laser.png","Canonical Trait Media/Season 3/Female/Eyes/z9,Laser.png | Canonical Trait Media/Season 3/Male/Eyes/z9,Laser.png","ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Eyes/z9,Laser.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Eyes/z9,Laser.png",
Season 3,Eyes,"z9,Wavy",Eyes::z9 wavy,Female|Male,Season 3,Season 3: Female|Male,2,"Canonical Trait Media/Season 3/Female/Eyes/z9,Wavy.png","Canonical Trait Media/Season 3/Female/Eyes/z9,Wavy.png | Canonical Trait Media/Season 3/Male/Eyes/z9,Wavy.png","ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Eyes/z9,Wavy.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Eyes/z9,Wavy.png",
Season 3,Eyes,Zombie Glasses,Eyes::zombie glasses,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyes/Zombie Glasses.png,Canonical Trait Media/Season 3/Female/Eyes/Zombie Glasses.png | Canonical Trait Media/Season 3/Male/Eyes/Zombie Glasses.png | Canonical Trait Media/Season 3/Shared/Eyes/Zombie Glasses.png,ALL/1 FEMALE/S3 ALL/PREGENERATION/Female Eyes/Zombie Glasses.png | ALL/1 MALE/S3 ALL/PREGENERATION/Male Eyes/Zombie Glasses.png | SEASON 3/PREGENERATION/Eyes/Zombie Glasses.png,
Season 3,Eyebrows,Billy,Eyebrows::billy,Female|Male|Shared,Season 3,Season 3: Female|Male|Shared,3,Canonical Trait Media/Season 3/Female/Eyebrows/Billy.png,Canonical Trait Media/Season 3/Female/Eyebrows/Billy.png | Canonical Trait Media/Season 3/Male/Eyebrows/Billy.png | Canonical Trait Media/Season 3/Shared/Eyebrows/Billy.png,ALL/1 FEMALE/S3 ALL/Eyebrows/Billy.png | ALL/1 MALE/S3 ALL/Eyebrows/Billy.png | SEASON 3/PREGENERATION/Eyebrows/Billy.png,
Season 3,Eyebrows,Demented,Eyebrows::demented,Male|Shared,Season 3,Season 3: Male|Shared,2,Canonical Trait Media/Season 3/Male/Eyebrows/Demented.png,Canonical Trait Media/Season 3/Male/Eyebrows/Demented.png | Canonical Trait Media/Season 3/Shared/Eyebrows/Demented.png,ALL/1 MALE/S3 ALL/Eyebrows/Demented.png | SEASON 3/PREGENERATION/Eyebrows/Demented.png,
